code,cname,pe,pb,mv
600588,用友网络,-23.95,4.08,38031181162.0
300007,汉威科技,50.44,1.83,5206385342.0
300289,利德曼,2145.23,1.5,2600374908.0
605128,上海沿浦,28.76,3.31,4155994440.0
600519,贵州茅台,24.33,9.28,2028897628758.0
000020,深华发Ａ,202.35,10.79,4069026832.0
688778,厦钨新能,29.52,1.66,14116867084.0
603876,鼎胜新材,23.22,1.31,8527046035.0
603803,瑞斯康达,-36.79,1.61,2747091565.0
301206,三元生物,53.04,1.22,5507305554.0
688258,卓易信息,90.55,3.45,3492530693.0
688399,硕世生物,81.98,1.4,4794529800.0
688257,新锐股份,14.82,1.36,2904304670.0
600183,生益科技,25.1,3.2,46814494257.0
600216,浙江医药,24.49,1.55,15443902265.0
301392,汇成真空,40.79,6.62,4820000000.0
600023,浙能电力,10.98,1.26,86218151576.0
002329,皇氏集团,1090.92,1.59,2798338859.0
000848,承德露露,14.43,2.78,8473060296.0
603229,奥翔药业,18.61,2.88,6692194989.0
603693,江苏新能,14.75,1.31,8629486518.0
300690,双一科技,73.83,2.46,3473980788.0
000591,太阳能,11.65,0.82,18980674844.0
688325,赛微微电,59.07,2.16,3577998809.0
002716,湖南白银,78.93,2.88,9175038100.0
002152,广电运通,28.41,2.32,28310565037.0
002884,凌霄泵业,16.11,3.34,6999846701.0
920016,中草香料,40.44,5.95,2077008732.0
601108,财通证券,20.49,1.09,37985789552.0
002187,广百股份,86.3,0.86,3456831156.0
601007,金陵饭店,55.24,1.64,2562300000.0
603273,天元智能,83.3,4.38,3872643138.0
002088,鲁阳节能,14.26,2.26,5901948567.0
688560,明冠新材,154.43,0.94,2653159279.0
601360,三六零,-86.27,1.91,58877792743.0
600073,光明肉业,12.23,1.23,6198391810.0
301332,德尔玛,33.69,1.63,4578700000.0
300648,星云股份,-42.21,4.16,3422675031.0
836547,无锡晶海,20.91,1.81,1157551200.0
603788,宁波高发,15.94,1.5,2957842802.0
603063,禾望电气,19.01,1.47,5886220560.0
600232,金鹰股份,24.71,1.79,1819945535.0
688218,江苏北人,55.84,2.14,1973314793.0
603297,永新光学,37.17,4.08,7402623300.0
300858,科拓生物,45.44,2.28,3955061721.0
002270,华明装备,23.82,5.13,14984889206.0
002074,国轩高科,71.93,1.58,39006584741.0
605507,国邦医药,13.87,1.48,11226764115.0
002942,新农股份,15.36,1.8,2095080000.0
836270,天铭科技,15.29,2.25,879820560.0
688023,安恒信息,-8.74,2.04,4817029852.0
600268,国电南自,64.03,2.26,6848470608.0
301210,金杨股份,49.27,1.44,2641901646.0
600898,*ST美讯,-10.82,-4.57,482293866.0
600824,益民集团,41.7,1.47,3562611507.0
002108,沧州明珠,31.9,1.11,5629033910.0
000572,海马汽车,-18.33,3.19,5558871120.0
002345,潮宏基,9.83,1.24,4513644552.0
871478,巨能股份,-90.37,3.97,1037056555.0
002732,燕塘乳业,21.37,1.68,2405881500.0
003041,真爱美家,25.46,1.31,1715040000.0
688687,凯因科技,51.52,2.49,4369339426.0
300258,精锻科技,21.94,1.15,4104742017.0
002424,ST百灵,27.25,1.37,4765810544.0
300404,博济医药,54.09,3.36,3260227740.0
603456,九洲药业,14.55,1.65,13824319454.0
002327,富安娜,16.4,2.01,7151369958.0
603213,镇洋发展,17.43,2.12,3726247947.0
600287,ST舜天,39.88,0.74,1505248551.0
002364,中恒电气,28.42,1.65,3866055626.0
002556,辉隆股份,13.9,1.34,4884033293.0
300480,光力科技,-37.67,3.66,4864711235.0
600681,百川能源,18.42,1.29,4639357643.0
688611,杭州柯林,56.17,4.2,3602464320.0
605099,共创草坪,14.72,3.29,8339902720.0
002803,吉宏股份,32.34,2.16,4679767342.0
002158,汉钟精机,11.34,2.68,10218578296.0
600059,古越龙山,41.84,1.37,7930418993.0
002768,国恩股份,10.32,1.24,5669125000.0
688035,德邦科技,77.24,2.32,5207406400.0
300046,台基股份,-2685.31,5.28,5783192021.0
603048,浙江黎明,39.67,1.62,2053382400.0
301322,绿通科技,19.32,1.17,3336079759.0
301421,波长光电,98.4,4.82,5666710460.0
688290,景业智能,136.71,2.74,3412114550.0
603638,艾迪精密,33.79,4.16,13279227778.0
601808,中海油服,23.79,1.79,75772880960.0
605136,丽人丽妆,526.19,1.13,2835246180.0
600113,浙江东日,30.37,1.6,3729094941.0
301520,万邦医药,24.73,1.83,2722000014.0
300167,*ST迪威,-12.58,-16.18,641779000.0
605589,圣泉集团,25.03,1.6,16583111271.0
688305,科德数控,73.13,4.06,7084624432.0
600664,哈药股份,13.13,1.79,9016265356.0
600231,凌钢股份,-4.89,0.74,5105374210.0
600731,湖南海利,14.91,1.01,3017209046.0
000980,众泰汽车,-17.87,7.29,9076585930.0
000538,云南白药,16.15,2.62,103005480071.0
002293,罗莱生活,18.92,1.47,5999693513.0
605389,长龄液压,21.79,1.35,2865891822.0
002139,拓邦股份,17.4,2.11,13528159620.0
300450,先导智能,30.91,2.41,28394535806.0
002091,江苏国泰,12.04,0.8,11832744184.0
002373,千方科技,587.64,1.15,14379712757.0
002011,盾安环境,12.33,2.39,11687834917.0
002474,榕基软件,-70.09,2.34,3422100000.0
600790,轻纺城,15.08,0.88,5379452706.0
601799,星宇股份,36.18,4.58,43003322942.0
002644,佛慈制药,51.99,2.12,3753328950.0
688173,希荻微,-19.25,2.71,4525709417.0
002535,林州重机,15.32,4.62,2950193712.0
000564,供销大集,-398.21,2.21,35261350296.0
300895,铜牛信息,-58.23,5.03,4667541780.0
603811,诚意药业,15.84,2.01,2422051968.0
688233,神工股份,366.39,1.99,3489564531.0
603585,苏利股份,158.21,0.86,2055468602.0
837821,则成电子,134.65,5.48,2767237984.0
002065,东华软件,31.01,1.52,17950701300.0
605336,帅丰电器,25.67,1.09,2063390063.0
603888,新华网,49.48,3.41,11709302362.0
603877,太平鸟,18.23,1.43,6240274052.0
603199,九华旅游,16.4,2.6,3749838400.0
603025,大豪科技,22.88,6.84,14707657490.0
301191,菲菱科思,32.79,2.98,5005105560.0
688137,近岸蛋白,-134.82,1.12,2401403523.0
300443,金雷股份,41.14,1.01,6092161400.0
002279,久其软件,-16.51,3.5,4948061867.0
002066,瑞泰科技,29.59,3.19,2217600000.0
301335,天元宠物,38.81,1.27,2420460000.0
605377,华旺科技,10.36,1.65,6259575407.0
600081,东风科技,61.69,1.16,5336702541.0
603511,爱慕股份,15.25,1.07,4716048579.0
600478,科力远,180.73,2.38,6445643345.0
002602,世纪华通,12.45,1.12,28841395466.0
000488,晨鸣纸业,199.73,0.69,11442867084.0
605088,冠盛股份,10.97,1.62,3456446002.0
300747,锐科激光,51.45,3.03,9867437335.0
002029,七匹狼,11.02,0.63,4110287221.0
300841,康华生物,13.67,2.44,8380643946.0
688357,建龙微纳,25.24,1.43,2342366816.0
000705,浙江震元,30.09,1.33,2619526562.0
688377,迪威尔,24.08,1.52,2672777910.0
002622,皓宸医疗,1494.89,3.8,1654800000.0
002965,祥鑫科技,15.98,1.41,5646368841.0
301348,蓝箭电子,-328.82,3.43,5154000000.0
300791,仙乐健康,21.26,3.08,6566700979.0
000978,桂林旅游,-85.83,2.17,2799417400.0
002555,三七互娱,14.0,2.8,35419292568.0
688680,海优新材,-9.72,1.45,2686126146.0
603936,博敏电子,45.72,1.11,5049488012.0
301200,大族数控,50.0,2.92,14322000000.0
605358,立昂微,-120.95,2.15,16173203808.0
002330,得利斯,90.42,1.08,2560562419.0
002773,康弘药业,13.4,2.27,18551927383.0
002206,海利得,12.38,1.27,4695317169.0
001222,源飞宠物,15.66,1.88,2313586800.0
600884,杉杉股份,518.75,0.83,18233579094.0
600596,新安股份,41.61,0.86,10918240126.0
600032,浙江新能,21.82,1.57,19477870124.0
300827,上能电气,45.4,7.58,14590343719.0
600712,南宁百货,457.11,2.66,2211300762.0
301316,慧博云通,140.04,7.16,7312182800.0
688512,慧智微-U,-10.24,1.85,3755214766.0
600871,石化油服,42.85,4.44,38718000547.0
601568,北元集团,59.86,1.41,16246388896.0
300109,新开源,13.99,1.73,5956963061.0
300050,世纪鼎利,-117.06,7.16,3350807316.0
301512,智信精密,-35.83,2.24,2206936092.0
600703,三安光电,168.38,1.69,62063392964.0
834475,三友科技,46.55,2.37,855348300.0
000888,峨眉山Ａ,24.79,2.61,6570606382.0
000716,黑芝麻,143.11,1.26,3142051424.0
300672,国科微,270.12,3.58,14498482669.0
605333,沪光股份,25.04,7.19,12771332608.0
002832,比音勒芬,12.46,2.48,11939192197.0
688607,康众医疗,75.69,1.3,1107781869.0
300636,同和药业,25.39,1.55,3532399193.0
603281,江瀚新材,15.09,2.02,9419200017.0
000782,恒申新材,-140.04,1.58,2904239783.0
001282,三联锻造,22.0,2.05,3021724160.0
002741,光华科技,275.54,4.36,5916287589.0
300158,振东制药,69.52,0.83,4262555765.0
300712,永福股份,72.48,3.21,4394203600.0
002490,ST墨龙,4.99,2.86,1699417092.0
603087,甘李药业,47.17,2.57,28195972754.0
000685,中山公用,11.34,0.75,12597450938.0
002675,东诚药业,47.32,2.38,10579562895.0
688236,春立医疗,31.18,1.75,4928855225.0
688558,国盛智科,20.55,1.63,2554200000.0
688136,科兴制药,144.57,2.14,3434184726.0
300300,ST峡创,-25.48,9.06,1440389654.0
002624,完美世界,-47.39,2.13,16761327011.0
301073,君亭酒店,138.2,3.93,3785961866.0
600535,天士力,17.11,1.87,22663221576.0
688386,泛亚微透,24.9,3.07,2125200000.0
000919,金陵药业,39.58,1.09,4101474643.0
300881,盛德鑫泰,14.59,3.68,3594800000.0
002641,公元股份,21.43,0.99,5371140216.0
688468,科美诊断,17.17,1.93,2631268480.0
600195,中牧股份,53.33,1.2,6698732586.0
600211,西藏药业,10.18,3.35,12692929938.0
002100,天康生物,16.21,1.36,8969702454.0
600201,生物股份,30.03,1.37,7383233199.0
002055,得润电子,-21.03,1.58,3983589212.0
688507,索辰科技,-37.06,1.78,4923260316.0
600037,歌华有线,-103.51,0.73,9269240707.0
603708,家家悦,16.8,2.35,5700348231.0
600380,健康元,13.48,1.45,20934818691.0
002516,旷达科技,45.82,1.84,6574648909.0
688206,概伦电子,-95.07,3.87,7773775654.0
300108,*ST吉药,-5.41,-3.57,1498533017.0
600089,特变电工,11.31,1.1,68667450632.0
300268,ST佳沃,-1.5,-0.89,1184560000.0
600400,红豆股份,58.94,1.79,5213218104.0
002637,赞宇科技,23.39,1.18,4275945090.0
601089,福元医药,13.18,2.27,7660800000.0
000581,威孚高科,9.53,0.94,18185029984.0
688330,宏力达,18.35,0.96,3529400000.0
688266,泽璟制药-U,-127.91,10.86,17020736360.0
002487,大金重工,38.24,1.91,13297073927.0
600739,辽宁成大,19.33,0.6,17759930964.0
002492,恒基达鑫,24.17,1.13,1883250000.0
603927,中科软,46.02,5.56,17393667200.0
600707,彩虹股份,13.73,1.19,25154612021.0
002453,华软科技,-32.0,3.01,3826249163.0
300967,晓鸣股份,-38.27,3.58,2232297490.0
002186,全聚德,49.33,3.47,2894270575.0
002471,中超控股,-80.23,1.98,3230840000.0
603606,东方电缆,27.74,5.39,35733690521.0
600897,厦门空港,11.88,1.39,5945478840.0
600935,华塑股份,-27.35,1.35,8347616313.0
300941,创识科技,115.3,3.51,4406220000.0
002230,科大讯飞,-124.31,5.98,99612626032.0
600420,国药现代,11.19,1.24,16080660577.0
300217,东方电热,16.68,1.78,7094289312.0
002122,汇洲智能,42.13,2.07,4820640458.0
000066,中国长城,-36.89,2.54,31096703208.0
600989,宝丰能源,18.73,3.09,123787116800.0
002019,亿帆医药,28.97,1.75,14669664425.0
601877,正泰电器,12.15,1.16,46697095848.0
002393,力生制药,21.33,0.89,4366974787.0
605299,舒华体育,39.25,2.46,3013417080.0
300124,汇川技术,37.03,6.16,156858781684.0
603266,天龙股份,29.36,2.36,3402952293.0
300643,万通智控,23.31,2.6,2821941162.0
002643,万润股份,21.19,1.31,9124341381.0
300660,江苏雷利,25.23,2.67,8668061378.0
601500,通用股份,13.79,1.41,7899768953.0
002020,京新药业,13.34,1.9,10728423084.0
300630,普利制药,-39.64,1.62,4504199901.0
300326,凯利泰,59.16,1.24,3577961402.0
603305,旭升集团,17.61,1.49,9322817181.0
600117,西宁特钢,-13.91,1.61,8170338291.0
600200,江苏吴中,146.35,4.03,7157618362.0
300569,天能重工,39.53,0.93,5144164713.0
002615,哈尔斯,13.68,2.3,3521166977.0
688211,中科微至,439.08,1.1,3975898767.0
688331,荣昌生物,-10.75,6.3,16776314798.0
688371,菲沃泰,138.95,2.24,4310819775.0
301039,中集车辆,17.15,1.34,19303481526.0
688075,安旭生物,19.88,0.89,4585147604.0
601208,东材科技,21.74,1.61,6950079511.0
688389,普门科技,19.33,3.57,6645080111.0
600787,中储股份,14.92,0.82,11266254364.0
601519,大智慧,-56.59,10.11,15590074368.0
603190,亚通精工,15.7,1.19,2494800000.0
600674,川投能源,15.06,2.11,88815336406.0
601555,东吴证券,16.69,0.96,38904943214.0
000513,丽珠集团,15.49,2.61,36276736595.0
300286,安科瑞,19.71,2.94,3965806829.0
300122,智飞生物,16.97,2.4,75811321287.0
605555,德昌股份,16.65,2.46,6896122016.0
300691,联合光电,88.18,3.08,4982783146.0
000555,神州信息,-67.7,1.7,10362724521.0
002242,九阳股份,23.29,2.29,8168731050.0
600300,维维股份,14.32,1.35,4317769621.0
603367,辰欣药业,11.21,1.04,6057990736.0
000559,万向钱潮,18.23,2.01,17840473258.0
002262,恩华药业,21.84,4.02,27477420456.0
002232,启明信息,7318.99,5.63,7782848068.0
300802,矩子科技,51.93,2.91,4724196413.0
301122,采纳股份,35.15,1.3,2333669611.0
605060,联德股份,16.87,1.47,3296985280.0
601778,晶科科技,55.72,0.64,9784443881.0
600387,*ST海越,27.93,0.44,1282715831.0
002709,天赐材料,66.81,2.47,31737351557.0
002228,合兴包装,19.17,1.08,3375028470.0
688603,天承科技,61.53,4.18,4510262719.0
003028,振邦智能,20.6,2.27,3724481411.0
002063,远光软件,94.15,3.05,10630435680.0
688062,迈威生物-U,-11.32,4.65,10073916000.0
603867,新化股份,14.14,1.97,4162816762.0
301589,诺瓦星云,28.78,5.38,18673571520.0
603676,卫信康,11.23,2.62,3672763060.0
600909,华安证券,18.52,1.25,26447861218.0
600993,马应龙,17.57,2.84,10961700448.0
600583,海油工程,10.46,0.99,25024868168.0
002565,顺灏股份,55.45,1.59,2999768649.0
600821,金开新能,11.62,1.24,11324483779.0
688513,苑东生物,22.34,2.45,6545816052.0
300332,天壕能源,24.07,1.18,4892157979.0
600999,招商证券,18.39,1.6,174626258264.0
301395,仁信新材,50.14,1.52,2329154240.0
600742,一汽富维,12.21,0.77,6420020083.0
603931,格林达,25.94,2.69,4029083692.0
600571,信雅达,-46.21,4.68,5390639652.0
000831,中国稀土,-56.53,6.1,27634189814.0
605183,确成股份,13.79,2.38,7223890229.0
603599,广信股份,12.82,1.13,10568227095.0
002758,浙农股份,21.59,1.01,4547896807.0
002407,多氟多,98.43,1.55,13844730777.0
688352,颀中科技,42.75,2.36,13852284405.0
300919,中伟股份,20.56,1.78,35525074849.0
600822,上海物贸,79.98,3.67,4339762998.0
001277,速达股份,17.13,1.86,2703320000.0
688005,容百科技,627.41,1.54,12896891895.0
300997,欢乐家,32.21,4.77,5311825000.0
301393,昊帆生物,34.18,2.03,4498200000.0
000650,仁和药业,12.37,1.33,8343631875.0
688267,中触媒,19.12,1.37,3687866000.0
002405,四维图新,-29.94,2.2,21294215016.0
688661,和林微纳,-270.02,3.19,3854445669.0
600938,中国海油,8.99,1.99,1433978711697.0
605177,东亚药业,32.12,1.1,2086220084.0
601399,国机重装,51.3,1.55,21857074347.0
688006,杭可科技,20.47,2.15,11023053496.0
688007,光峰科技,327.44,2.6,7144452526.0
002317,众生药业,60.11,2.45,10508206926.0
002662,京威股份,11.31,1.11,4635000000.0
600959,江苏有线,51.89,0.7,15552232003.0
300373,扬杰科技,28.0,2.9,23793199593.0
688556,高测股份,12.78,1.8,6970984955.0
600758,辽宁能源,183.81,0.79,4230455661.0
603231,索宝蛋白,21.72,1.69,3074833226.0
002254,泰和新材,35.52,1.18,8344259536.0
000876,新希望,-18.03,2.19,43912208003.0
300396,迪瑞医疗,13.33,2.13,4404107600.0
605566,福莱蒽特,40.51,1.07,2180109000.0
600628,新世界,45.53,1.0,4237033765.0
603556,海兴电力,21.05,3.39,22445257957.0
688248,南网科技,50.28,6.61,18550395000.0
000752,ST西发,86.01,14.24,1732893286.0
002104,恒宝股份,36.75,2.12,4673764223.0
300421,力星股份,41.43,2.38,2937364535.0
600570,恒生电子,743.01,5.7,44417694974.0
600363,联创光电,26.76,2.94,12231915903.0
600182,S佳通,25.44,3.76,4569600000.0
603863,松炀资源,-52.1,9.75,6254104000.0
300094,国联水产,109.98,1.49,3858332005.0
688157,松井股份,56.51,3.61,4601308493.0
002726,龙大美食,64.02,5.44,7446203579.0
600055,万东医疗,57.33,2.06,9716303822.0
600557,康缘药业,15.31,1.58,8127710404.0
603078,江化微,47.55,3.28,5410490589.0
603339,四方科技,12.32,1.32,3273887632.0
600079,人福医药,15.62,2.04,34701800084.0
000818,航锦科技,183.8,3.41,12122934600.0
603889,新澳股份,9.84,1.62,5238803111.0
600058,五矿发展,75.92,1.56,7707038012.0
300199,翰宇药业,-460.86,12.66,9547838842.0
002038,双鹭药业,125.68,1.28,7438014000.0
300225,金力泰,133.18,4.13,3461127415.0
002399,海普瑞,12.13,1.33,16096239358.0
600584,长电科技,52.95,2.47,65582043991.0
603130,云中马,24.53,1.97,2523385570.0
002558,巨人网络,15.15,1.81,21748437314.0
600095,湘财股份,143.29,1.78,21015029911.0
600977,中国电影,50.46,1.85,20611680000.0
601127,赛力斯,42.96,10.54,139579363743.0
600056,中国医药,25.56,1.44,16619224000.0
600346,恒力石化,13.13,1.75,105516105792.0
002530,金财互联,1939.81,4.57,5882946221.0
001218,丽臣实业,19.24,0.94,2005181800.0
601865,福莱特,14.95,2.04,44822341446.0
300026,红日药业,38.81,1.31,11505913026.0
000796,ST凯撒,-182.58,7.11,6158549437.0
688323,瑞华泰,-28.84,2.48,2084402594.0
688566,吉贝尔,19.12,2.12,4666682241.0
688400,凌云光,51.79,2.28,9038250000.0
002760,凤形股份,64.61,1.88,1685703701.0
000990,诚志股份,25.52,0.54,9551767025.0
002872,ST天圣,-14.57,0.61,1256100000.0
600246,万通发展,-99.33,2.83,15720191319.0
600867,通化东宝,-34.09,2.42,15715151207.0
600111,北方稀土,794.35,3.35,72120563548.0
002258,利尔化学,34.76,0.85,6459528430.0
300938,信测标准,17.63,2.99,3271257989.0
688298,东方生物,-21.79,0.94,6608448000.0
600630,龙头股份,42.17,4.72,3534848487.0
002466,天齐锂业,-5.28,1.23,54964510815.0
603688,石英股份,31.13,2.8,15990343091.0
600315,上海家化,24.08,1.48,11461452959.0
603611,诺力股份,9.23,1.62,4438461629.0
603027,千禾味业,26.75,3.94,13401613361.0
002864,盘龙药业,23.23,1.76,2771807437.0
003023,彩虹集团,11.71,1.22,1843478000.0
603156,养元饮品,13.46,2.85,27726964776.0
300534,陇神戎发,62.57,4.17,2684603250.0
300257,开山股份,24.76,1.37,8793669909.0
002873,新天药业,34.15,2.08,2071935911.0
300260,新莱应材,32.88,4.87,9236822933.0
301087,可孚医疗,20.56,1.63,7606766960.0
600572,康恩贝,15.33,1.76,11719370175.0
603800,洪田股份,31.97,4.84,3837600000.0
600905,三峡能源,16.37,1.56,132230217504.0
300086,康芝药业,-10.47,1.66,2111777267.0
688478,晶升股份,55.44,2.49,3881168993.0
688306,均普智能,-98.6,3.44,5994020064.0
300662,科锐国际,22.45,2.06,3865276891.0
600138,中青旅,49.37,1.15,7166016000.0
300469,信息发展,-64.65,9.23,4974706033.0
002059,云南旅游,-55.39,3.6,5092547109.0
002581,未名医药,-112.39,3.26,6656732063.0
688107,安路科技,-41.82,7.72,10217650365.0
300727,润禾材料,39.15,3.79,3261990943.0
600745,闻泰科技,137.45,1.08,38601673817.0
002892,科力尔,136.43,5.12,6456329225.0
300729,乐歌股份,15.42,1.62,4939878678.0
002880,卫光生物,27.52,2.92,6046488000.0
601989,中国重工,114.78,1.46,122218909337.0
688420,美腾科技,30.01,1.32,1903013600.0
605009,豪悦护理,15.15,1.79,5879996828.0
605599,菜百股份,10.55,2.31,8431111352.0
002311,海大集团,17.06,3.6,72506223693.0
688779,五矿新能,-80.03,1.47,10552824905.0
605339,南侨食品,27.42,2.06,7043224226.0
300759,康龙化成,22.56,3.86,50225779746.0
601686,友发集团,36.69,1.31,8080342647.0
600167,联美控股,13.66,1.19,13042281008.0
300014,亿纬锂能,22.12,2.65,94532790376.0
002746,仙坛股份,81.28,1.11,4999730004.0
002294,信立泰,56.57,4.97,38929393402.0
002409,雅克科技,27.0,4.04,28055936618.0
600833,第一医药,10.16,2.43,2636880622.0
600351,亚宝药业,11.87,1.48,4269600557.0
603348,文灿股份,44.74,1.75,7321892630.0
000999,华润三九,12.74,3.06,61095362418.0
688433,华曙高科,114.93,3.96,7562722288.0
603668,天马科技,54.79,2.71,6143566112.0
688799,华纳药厂,17.82,2.19,4019330000.0
002367,康力电梯,14.01,1.47,4928510774.0
603650,彤程新材,30.09,6.24,18841023417.0
688570,天玛智控,20.17,1.94,8179370000.0
300522,世名科技,74.08,5.05,4088685109.0
600336,澳柯玛,51.34,2.02,5139215112.0
301239,普瑞眼科,67.73,2.54,5865066682.0
300695,兆丰股份,21.08,1.11,2795346256.0
002737,葵花药业,12.03,2.67,11703360000.0
688320,禾川科技,-69.26,2.71,4044146029.0
600241,时代万恒,103.64,1.71,1974767192.0
000404,长虹华意,10.48,1.24,4753652537.0
301323,新莱福,24.32,1.79,3589412067.0
600104,上汽集团,11.95,0.55,158465849402.0
001339,智微智能,76.14,4.3,8601278431.0
603035,常熟汽饰,10.36,1.04,5312832443.0
301267,华厦眼科,33.38,3.14,17724000000.0
600389,江山股份,17.84,1.62,6093697500.0
002252,上海莱士,19.13,1.54,47461591585.0
600637,东方明珠,28.47,0.82,24104821688.0
688318,财富趋势,132.57,7.81,26616301415.0
600621,华鑫股份,52.67,1.99,15881662401.0
002690,美亚光电,24.3,5.58,13216486990.0
300442,润泽科技,26.7,5.42,51617329470.0
003043,华亚智能,36.43,3.46,3720139430.0
300869,康泰医学,387.68,3.33,6332411576.0
688365,光云科技,-49.24,3.42,3393822731.0
002452,长高电新,20.46,2.2,4968860001.0
603613,国联股份,12.18,2.4,17364961293.0
688576,西山科技,29.19,1.66,3438735114.0
603167,渤海轮渡,18.24,1.04,3818836254.0
301529,福赛科技,29.85,2.23,2770783279.0
688505,复旦张江,61.04,3.65,8603548430.0
300745,欣锐科技,-41.61,1.18,2812569481.0
002245,蔚蓝锂芯,29.33,1.49,9815436495.0
830946,森萱医药,26.38,3.23,3675766907.0
688403,汇成股份,60.66,2.37,7240115068.0
300725,药石科技,35.14,2.53,6936369673.0
601116,三江购物,30.86,1.53,4797662784.0
300138,晨光生物,23.8,1.48,4752344000.0
688261,东微半导,162.66,1.91,5511464441.0
603505,金石资源,48.98,10.13,16419566126.0
000537,中绿电,20.25,0.99,18826747427.0
301097,天益医疗,74.16,1.81,2171621037.0
000858,五粮液,15.26,4.46,581503695229.0
002185,华天科技,68.27,1.89,30410559310.0
300893,松原股份,27.36,5.85,6747208921.0
688220,翱捷科技-U,-32.74,2.87,17334388840.0
600176,中国巨石,22.63,1.53,43514096233.0
001236,弘业期货,437.34,6.03,11196411114.0
603896,寿仙谷,21.89,2.07,4416872577.0
301032,新柴股份,36.71,2.39,2695871412.0
600054,黄山旅游,31.02,1.83,8169049728.0
603917,合力科技,240.44,1.35,2289123200.0
603587,地素时尚,12.39,1.54,5514712820.0
688121,卓然股份,38.24,1.07,2714594715.0
300926,博俊科技,20.47,5.03,9495527268.0
002736,国信证券,17.96,1.36,112753796592.0
300981,中红医疗,74.87,0.87,4871197422.0
300406,九强生物,15.84,2.16,7932257027.0
688322,奥比中光-UW,-102.0,3.68,10888027220.0
600026,中远海能,12.88,1.89,67172531642.0
002150,通润装备,33.33,2.99,5134906334.0
300174,元力股份,17.85,1.62,5275598241.0
300298,三诺生物,42.0,5.5,16589402025.0
688019,安集科技,36.99,7.29,17311994451.0
300363,博腾股份,-24.32,1.55,8269242123.0
688475,萤石网络,43.69,4.67,24609375000.0
000776,广发证券,13.86,1.04,120946661228.0
603026,石大胜华,86.28,1.67,6566832000.0
688334,西高院,26.54,1.74,5277379698.0
688578,艾力斯,17.91,5.21,23508000000.0
600233,圆通速递,15.12,2.03,60122120711.0
688711,宏微科技,744.3,3.42,3742503357.0
603733,仙鹤股份,11.86,1.78,13060547694.0
688508,芯朋微,60.22,2.18,5290493840.0
601607,上海医药,12.81,1.08,75388830960.0
688717,艾罗能源,49.53,2.3,10204800000.0
688409,富创精密,60.15,3.24,14652891722.0
301257,普蕊斯,21.22,2.06,2331174560.0
600511,国药股份,12.42,1.54,24860873784.0
873593,鼎智科技,82.58,4.36,2816972804.0
833994,翰博高新,-46.49,5.32,6133711500.0
833874,泰祥股份,46.14,3.52,2010987000.0
832317,观典防务,-98.58,8.68,8106881328.0
688739,成大生物,25.06,1.17,11035925000.0
688726,拉普拉斯,,,
688660,电气风电,-6.17,0.87,4773333572.0
688656,浩欧博,42.75,2.15,1708250106.0
688555,退市泽达,,,
688549,中巨芯-U,221.91,3.35,10193204400.0
688538,和辉光电-U,-12.98,2.94,33196809319.0
688520,神州细胞-U,67.31,-36.89,16922757132.0
688373,盟科药业-U,-7.18,4.41,2889476470.0
688356,键凯科技,62.06,2.75,3468373134.0
688221,前沿生物-U,-6.66,1.81,2138844109.0
688148,芳源股份,-17.42,3.05,2305982200.0
688088,虹软科技,104.34,4.84,12825417688.0
688086,退市紫晶,,,
688048,长光华芯,-73.97,2.07,6284379968.0
603996,退市中新,,,
603991,至正股份,-397.66,19.67,4920055218.0
603929,亚翔集成,11.96,3.91,5677509600.0
603887,城地香江,-24.77,1.39,3432142511.0
603690,至纯科技,56.52,1.68,8335244141.0
603687,大胜达,37.7,1.14,3646711258.0
603659,璞泰来,16.94,1.58,29065449059.0
603608,*ST天创,-63.81,1.11,1204579137.0
603603,退市博天,,,
603555,ST贵人,,,
603517,绝味食品,16.5,1.51,9763822656.0
603388,ST元成,-4.47,0.53,583063094.0
603301,振德医疗,18.31,1.09,5899229612.0
603268,松发股份,-25.65,44.02,1781822280.0
603157,退市拉夏,,,
603133,退市碳元,,,
603117,万林物流,74.7,2.08,2426750855.0
603107,上海汽配,28.62,2.94,5859508950.0
603090,宏盛股份,25.62,2.81,1575000000.0
603077,和邦生物,45.93,0.94,17662500456.0
603043,广州酒家,75.07,2.55,8776133521.0
601558,退市锐电,,,
601299,中国北车,,,
601268,*ST二重,,,
601258,*ST庞大,,,
601011,宝泰隆,-10.9,0.7,4176148695.0
600991,广汽长丰,,,
600978,*ST宜生,,,
600899,*ST信联,,,
600896,退市海医,,,
600891,退市秋林,,,
600890,退市中房,,,
600878,*ST北科,,,
600870,退市厦华,,,
600865,百大集团,25.76,1.19,2693880663.0
600856,退市中天,,,
600852,*ST中川,,,
600849,上药转换,,,
600842,中西药业,,,
600840,新湖创业,,,
600836,*ST易连,,,
600832,东方明珠,,,
600831,ST广网,-2.2,0.58,1599630732.0
600823,*ST世茂,,,
600813,ST鞍一工,,,
600806,退市昆机,,,
600799,*ST龙科,,,
600788,*ST达曼,,,
600786,东方锅炉,,,
600781,退市辅仁,,,
600777,ST新潮,5.37,0.59,12580917276.0
600772,S*ST龙昌,,,
600767,退市运盛,,,
600766,退市园城,,,
600762,S*ST金荔,,,
600752,*ST哈慈,,,
600747,退市大控,,,
600734,实达集团,66.84,15.47,6861654784.0
600723,首商股份,,,
600709,ST生态,,,
600701,退市工新,,,
600700,*ST数码,,,
600695,退市绿庭,,,
